univerity_id,total_number_of_ratings_i,averageeasyscore_rf,pk_id,averageratingscore_rf,teacherfirstname_t,averagehelpfulscore_rf,averageclarityscore_rf,teacherlastname_t,teacher_profile
1389,54,3.87,198503,3.16,R,3.54,2.78,Isackson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=198503
1389,54,2.78,13782,2.42,Leonid,2.69,2.15,Krop,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=13782
1389,54,3.06,286554,2.45,Margaret,2.56,2.35,Lanterman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=286554
1389,54,2.6,224752,3.1,Thomas,3.0,3.2,Mondschean,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=224752
1389,53,2.8,404609,3.5,John,3.6,3.4,Ahern,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=404609
1389,53,2.51,242642,3.33,Animesh,3.13,3.53,Ghoshal,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=242642
1389,53,3.4,346048,3.56,Wanda,3.57,3.55,Harold,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=346048
1389,53,2.3,212261,2.63,John,2.59,2.66,Mathys,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=212261
1389,53,2.13,12626,4.34,Margaret,4.32,4.36,Storey,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=12626
1389,52,3.1,280725,3.27,Julian,3.1,3.44,Freund,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=280725
1389,52,4.1,181360,4.4,Steve,4.6,4.2,Jost,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=181360
1389,52,2.98,167146,3.64,Philip,3.42,3.87,Kemp,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=167146
1389,52,3.12,255511,3.97,Alex,4.13,3.81,Naylor,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=255511
1389,52,4.5,169755,4.7,Gary,4.7,4.7,Novak,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=169755
1389,52,2.86,267738,3.26,Margaret,3.25,3.27,Oppenheimer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=267738
1389,52,3.9,224853,4.8,Christopher,4.9,4.7,Robinson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=224853
1389,52,4.1,550951,4.5,Frank,4.5,4.5,Tavano,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=550951
1389,52,3.8,160091,4.4,Barbara,4.4,4.4,Willard,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=160091
1389,52,3.4,276544,3.4,Jason,3.3,3.5,Winslade,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=276544
1389,52,3.33,15176,4.24,Harry,4.17,4.31,Wray,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=15176
1389,51,3.2,117631,4.0,Colleen,3.9,4.0,Doody,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=117631
1389,51,3.51,1380201,4.52,Richard,4.61,4.43,Elmore,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1380201
1389,51,4.06,267151,4.54,Cathy,4.49,4.59,Evins,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=267151
1389,51,3.1,258924,4.0,Euan,3.9,4.2,Hague,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=258924
1389,51,4.02,265968,4.31,Charlie,4.39,4.24,Wilcox,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=265968
1389,50,1.68,473013,2.25,Natalie,2.22,2.28,Bennett,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=473013
1389,50,2.82,785789,3.1,Adam,3.12,3.08,Bounas,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=785789
1389,50,2.7,373698,4.5,Joanna,4.5,4.4,Brooke,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=373698
1389,50,3.8,213445,4.7,Scott,4.7,4.6,Bucking,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=213445
1389,50,3.2,901742,4.3,Zachary,4.5,4.2,Cook,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=901742
1389,50,3.8,203324,3.22,Pablo,3.48,2.96,Gomez,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=203324
1389,50,2.1,472997,2.3,Stephen N,2.3,2.2,Haymes,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=472997
1389,50,3.6,910618,4.6,Wendy,4.6,4.6,Heltzer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=910618
1389,50,3.4,374787,3.9,Valerie,3.7,4.0,Johnson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=374787
1389,50,2.84,339956,2.04,Nick,2.12,1.96,Mathys,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=339956
1389,50,3.6,356138,3.4,Larry,3.4,3.4,Mayo,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=356138
1389,50,3.68,343840,4.45,Thomas,4.52,4.38,Secco,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=343840
1389,50,3.5,275948,4.68,Eric,4.71,4.65,Selinger,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=275948
1389,50,3.0,275278,4.3,Amber,4.3,4.2,Settle,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=275278
1389,50,3.3,153472,3.5,Alexi,3.5,3.5,Sivertsev,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=153472
1389,50,2.98,256216,2.86,Stuart,3.12,2.6,Thiel,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=256216
1389,49,2.7,463079,3.1,Jessica,3.1,3.1,Choplin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=463079
1389,49,3.61,53709,4.05,Ron,4.18,3.92,Edwards,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=53709
1389,49,2.4,53707,3.0,Jonathan,3.2,2.9,Gross,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=53707
1389,49,3.98,176244,4.5,Douglas,4.49,4.51,Long,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=176244
1389,49,3.3,289653,3.5,Bruce,3.5,3.4,Newman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=289653
1389,49,2.63,10672,2.43,Jill,2.47,2.39,O'Brien,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=10672
1389,49,3.8,9490,4.7,Mark,4.7,4.6,Pohlad,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=9490
1389,49,3.0,871081,3.4,Norman,3.7,3.1,Rosenstein,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=871081
1389,49,2.8,574686,3.2,Quinetta,3.1,3.2,Shelby,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=574686
1389,49,2.76,255445,3.52,Mark,3.65,3.39,Walters,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=255445
1389,49,3.8,554476,3.8,William,3.9,3.6,White,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=554476
1389,48,2.44,15178,3.74,Clement,3.83,3.65,Adibe,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=15178
1389,48,2.79,315082,3.83,Elizabeth,3.88,3.79,Collier,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=315082
1389,48,3.44,272297,2.85,Caleb,2.98,2.73,Dube,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=272297
1389,48,3.4,1088628,3.9,Lawrence,3.8,4.0,Frateschi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1088628
1389,48,4.04,270179,4.11,Anne,4.13,4.1,Gomer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=270179
1389,48,2.7,1167535,4.1,Nicholas,3.8,4.4,Herrera,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1167535
1389,48,3.3,339955,2.4,Helen,2.3,2.5,Lavan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=339955
1389,48,2.8,360740,3.8,Allison,3.7,3.8,McCracken,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=360740
1389,48,2.42,8033,3.17,B,3.27,3.06,Needles,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=8033
1389,48,3.89,235937,2.88,Sandra,2.77,3.0,Shelton,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=235937
1389,48,2.6,9492,3.7,Simone,3.5,3.9,Zurawski,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=9492
1389,47,3.8,74033,4.0,Louis E.,3.9,4.1,Aquila Jr,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=74033
1389,47,1.87,273108,2.44,Lenora,2.49,2.38,Brown,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=273108
1389,47,3.47,248031,4.29,Michael,4.43,4.15,Doren,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=248031
1389,47,4.6,339950,4.5,David,4.5,4.5,Drehmer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=339950
1389,47,4.04,172962,4.85,Joseph,4.87,4.83,Flynn,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=172962
1389,47,3.04,361430,3.89,Anna,3.68,4.11,Law,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=361430
1389,47,3.7,370904,3.1,Alexander,3.6,2.6,Stokolos,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=370904
1389,47,4.24,155555,2.89,Yuen-Fat,3.02,2.77,Wong,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=155555
1389,46,4.1,388842,4.5,Daniel,4.6,4.5,Aljinovich,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=388842
1389,46,2.0,362309,1.97,Charles,2.2,1.74,Benson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=362309
1389,46,2.94,411891,3.23,Emmanuel,3.4,3.07,Eze,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=411891
1389,46,2.24,366480,3.39,Frida,3.41,3.37,Furman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=366480
1389,46,3.9,151747,3.0,C.,3.1,3.0,Leeb,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=151747
1389,46,2.02,406658,2.67,Carl,2.65,2.69,Luft,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=406658
1389,46,2.74,333578,4.03,Amanda,4.2,3.87,Parris,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=333578
1389,46,3.6,361355,4.6,John,4.6,4.6,Rogers,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=361355
1389,46,3.04,237185,3.51,Richard,3.3,3.72,Schaefer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=237185
1389,46,3.0,413639,3.6,Eric,3.6,3.6,Schwabe,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=413639
1389,46,2.2,364466,3.0,Wendy,3.0,3.1,Wolbach,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=364466
1389,46,2.8,1415753,3.5,Jennifer,3.4,3.6,Zimmerman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1415753
1389,45,4.51,241427,4.29,Kathy,4.4,4.18,Chappell,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=241427
1389,45,3.0,1177111,3.6,Marcia,3.9,3.3,Good,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1177111
1389,45,3.2,490248,3.2,Carla,3.1,3.2,Henderson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=490248
1389,45,3.4,758784,4.64,Scott,4.64,4.64,Hibbard,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=758784
1389,45,2.9,807281,3.0,Daniel,3.0,2.9,Kamin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=807281
1389,45,3.38,278999,4.51,Stephen K,4.47,4.56,Koerning,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=278999
1389,45,2.24,19770,3.72,Valentina,3.91,3.53,Tikoff,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=19770
1389,45,4.3,715298,4.7,Mark,4.7,4.7,Wodziak,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=715298
1389,44,2.6,135019,4.1,James,4.3,3.9,Block,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=135019
1389,44,2.7,763783,3.9,Cecil Alexander,4.0,3.7,Brownlow,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=763783
1389,44,2.68,521723,2.82,Winifred,2.7,2.93,Curran,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=521723
1389,44,2.57,270162,2.18,Floyd,2.16,2.2,Dill,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=270162
1389,44,2.7,1340571,3.4,Timothy,3.3,3.5,Doyle,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1340571
1389,44,2.5,757778,2.8,Ning,2.9,2.7,Du,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=757778
1389,44,3.68,25422,4.56,Joanna,4.59,4.52,Gardner-Huggett,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=25422
1389,44,1.98,260645,2.25,Annand,2.34,2.16,Goel,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=260645
1389,44,3.59,339197,4.43,Namita,4.54,4.32,Goswami,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=339197
1389,44,3.55,169694,3.82,Matt,3.7,3.93,Irvine,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=169694
1389,44,2.6,1157459,4.0,Edward,4.1,4.0,Kabialis,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1157459
1389,44,3.7,234663,4.18,John,4.43,3.93,McEnroe,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=234663
1389,44,3.5,213303,4.5,Paula,4.5,4.5,McQuade,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=213303
1389,44,3.07,1317992,4.83,Michael,4.93,4.73,Moore,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1317992
1389,44,2.86,113173,3.02,David,2.8,3.25,Pekerow,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=113173
1389,44,3.07,219543,3.9,Nathan,3.7,4.09,Ross,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=219543
1389,44,3.16,791096,4.09,James,3.93,4.25,Smith,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=791096
1389,44,3.12,362140,3.86,Molly,4.09,3.63,Sturdevant,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=362140
1389,44,2.1,965389,3.3,Rodrigo,3.1,3.4,Torres,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=965389
1389,44,2.7,762147,3.8,David,4.1,3.5,Wellman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=762147
1389,43,3.04,288817,2.9,Matthew,3.1,2.69,Bolon,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=288817
1389,43,2.91,153463,3.28,John,3.26,3.3,Burton,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=153463
1389,43,3.16,45317,3.14,Linda,3.07,3.21,Camras,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=45317
1389,43,2.84,262800,2.62,Jonathan,2.81,2.42,Cohen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=262800
1389,43,3.11,292518,4.19,Nina,4.26,4.12,Diamond,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=292518
1389,43,1.95,272913,2.74,Geoffrey,2.74,2.74,Hirt,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=272913
1389,43,3.6,1333845,4.28,Sean,4.16,4.39,Horan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1333845
1389,43,1.23,1134198,4.57,Jose,4.74,4.4,Liberti,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1134198
1389,43,3.49,909438,4.73,Khalil M,4.83,4.63,Marrar,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=909438
1389,43,3.93,356672,2.9,Bill,3.05,2.74,Martin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=356672
1389,43,4.26,266778,4.85,Dennis,4.91,4.79,Meritt,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=266778
1389,43,3.3,13430,4.0,Mary,3.9,4.0,Miritello,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=13430
1389,43,4.23,1065409,4.57,Charles,4.51,4.63,Naquin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1065409
1389,43,3.21,886881,3.6,Edward,3.65,3.56,Papabathini,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=886881
1389,43,2.6,189478,3.43,Todd,3.26,3.6,Parker,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=189478
1389,43,3.8,365079,3.3,William,3.3,3.3,Sander,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=365079
1389,43,3.9,1626859,4.7,Adriane,4.4,4.9,Stoner,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1626859
1389,43,3.16,339963,2.55,Rajesh,2.67,2.42,Tyagi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=339963
1389,43,2.93,619223,3.72,James,3.79,3.65,Veeneman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=619223
1389,43,3.0,176138,4.3,Michaela,4.1,4.4,Winchatz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=176138
1389,42,4.0,413638,4.4,Joanna,4.5,4.3,Deszcz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=413638
1389,42,3.86,223695,4.44,Thomas,4.52,4.36,Farrell,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=223695
1389,42,2.2,166314,4.3,Gil,4.5,4.2,Gott,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=166314
1389,42,4.05,366665,3.86,Stuart,3.81,3.9,Grais,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=366665
1389,42,2.5,1189932,1.9,Guillemette,2.0,1.9,Johnston,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1189932
1389,42,4.52,360645,2.79,Joan,2.95,2.64,Lakebrink,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=360645
1389,42,4.0,214760,3.88,Harold,3.9,3.86,Rodinsky,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=214760
1389,42,2.12,270346,2.61,Arlene,2.6,2.62,Sanchez-Walsh,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=270346
1389,42,2.2,313865,2.8,Maureen,3.0,2.5,Sioh,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=313865
1389,42,2.36,559190,3.0,Roger,3.1,2.91,Sommer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=559190
1389,42,2.93,164988,3.76,Jean-Claude,3.67,3.86,Teboul,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=164988
1389,41,4.32,916638,4.76,Blair,4.78,4.73,Banwart,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=916638
1389,41,3.9,633070,3.81,Sasha M,3.88,3.74,Dekleva,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=633070
1389,41,2.8,492007,3.6,Bruce,3.7,3.5,Evensen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=492007
1389,41,3.2,278521,3.7,Jason,3.9,3.5,Hill,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=278521
1389,41,2.9,481001,2.8,Nila,2.9,2.7,Hofman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=481001
1389,41,3.5,479525,4.3,Daniel,4.4,4.2,Hrozencik,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=479525
1389,41,4.1,1421835,4.9,Marcus,4.9,4.9,Hughes,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1421835
1389,41,3.05,470717,3.95,Scott,4.02,3.88,Kelley,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=470717
1389,41,3.83,164633,3.85,Mike,3.73,3.98,Lorr,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=164633
1389,41,3.39,1422666,3.74,Michael,3.93,3.56,Marback,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1422666
1389,41,3.66,12629,3.57,Maria,3.78,3.37,Masud,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=12629
1389,41,2.3,269696,2.2,Dominica,2.2,2.1,Moe,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=269696
1389,41,2.51,278039,3.04,Kenneth J,3.1,2.98,Saltman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=278039
1389,41,2.78,1016239,2.89,Wilfredo,3.2,2.59,Urbina,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1016239
1389,40,2.2,288860,2.6,Roger,2.5,2.8,Baran,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=288860
1389,40,1.85,412379,2.69,Elijah,2.7,2.68,Brewer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=412379
1389,40,4.5,342395,4.3,Rosa,4.5,4.2,Brink,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=342395
1389,40,2.35,688198,2.29,Robert,2.18,2.4,Buerglener,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=688198
1389,40,3.8,822212,4.0,Mary Jo,4.2,3.8,Davidson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=822212
1389,40,1.7,132270,1.9,Gerald,2.0,1.8,Gordon,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=132270
1389,40,3.38,21868,4.35,James,4.28,4.43,Krokar,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=21868
1389,40,2.3,356854,2.82,Theodoric,2.82,2.82,Manley Jr,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=356854
1389,40,3.63,216558,4.14,Donald,4.1,4.18,Martin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=216558
1389,40,4.1,1371818,3.7,Javier,3.7,3.6,Monllor,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1371818
1389,40,3.1,366173,3.69,Juan,3.63,3.75,Mora-Torres,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=366173
1389,40,2.8,898994,3.4,Kelly,3.4,3.4,Pope,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=898994
1389,40,3.5,288215,1.8,La Vome,1.6,2.0,Robinson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=288215
1389,40,3.75,357056,3.8,Clancy,3.83,3.78,Ryan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=357056
1389,40,3.17,21865,4.42,Timothy,4.42,4.42,Smith,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=21865
1389,39,2.6,471499,4.5,Elena,4.5,4.4,Boeck,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=471499
1389,39,3.5,468683,3.7,Rebecca,3.7,3.6,Cameron,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=468683
1389,39,2.0,1277303,3.9,Jennifer,3.8,4.0,Conary,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1277303
1389,39,3.46,357867,4.8,John,4.78,4.82,Dean,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=357867
1389,39,3.0,366170,3.2,Ed,3.1,3.3,Doyle,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=366170
1389,39,3.85,471346,4.35,Robert C.,4.38,4.31,Elliott,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=471346
1389,39,1.92,53705,3.17,Kristine,2.97,3.36,Garrigan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=53705
1389,39,3.9,153505,4.5,Daniel,4.6,4.5,Gillespie,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=153505
1389,39,3.3,360112,4.8,Juana,4.7,4.8,Goergen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=360112
1389,39,2.79,352739,2.56,Mark,2.74,2.38,Hauser,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=352739
1389,39,3.0,130568,4.2,Rick,4.3,4.1,Lee,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=130568
1389,39,3.6,965891,4.6,Susan,4.6,4.6,Markunas,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=965891
1389,39,3.64,20218,3.62,Margaret,3.54,3.7,Nellis,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=20218
1389,39,3.03,264388,3.23,Samuel,3.38,3.08,Talcott,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=264388
1389,38,3.55,511749,4.55,Melissa,4.53,4.58,Bradshaw,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=511749
1389,38,3.05,203334,4.29,Laura,4.24,4.34,Browning,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=203334
1389,38,2.47,221727,4.12,Kay,4.24,4.0,Crossley Frolick,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=221727
1389,38,3.8,297940,4.3,Jane,4.2,4.5,Halpert,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=297940
1389,38,3.84,120480,4.16,Robin,4.24,4.08,Kacel,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=120480
1389,38,3.0,350606,4.1,Yevgenia,4.4,3.8,Kashina,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=350606
1389,38,3.39,541180,3.86,Cavin,3.84,3.87,Robinson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=541180
1389,38,3.4,271068,4.2,Christine,4.1,4.2,Sneed,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=271068
1389,38,1.9,1025792,3.9,Cathrine,4.1,3.8,Southern,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1025792
1389,38,2.7,354645,3.8,Joseph,3.8,3.7,Vu,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=354645
1389,38,3.77,474408,4.54,Amy,4.47,4.6,Whipple,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=474408
1389,38,3.05,464686,4.21,Evan,4.29,4.13,Willner,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=464686
1389,38,2.5,1357634,2.8,Bijan,2.8,2.8,Zandi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1357634
1389,37,3.03,156741,3.32,Ted,3.51,3.14,Anton,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=156741
1389,37,3.54,275910,3.76,Scott,3.73,3.78,Downing,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=275910
1389,37,2.76,266348,2.73,Sylvia,2.89,2.57,Escarcega,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=266348
1389,37,3.65,19766,4.19,Adam,4.16,4.22,Hilevsky,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=19766
1389,37,4.7,358767,3.8,Yujong,4.1,3.4,Hwang,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=358767
1389,37,3.46,210651,3.86,Robin,3.78,3.95,James,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=210651
1389,37,4.19,754557,3.32,David,3.32,3.32,Koehler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=754557
1389,37,4.03,177064,4.28,Ronald,4.43,4.14,Kuziel,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=177064
1389,37,2.7,733113,3.7,Daniel,3.8,3.6,Makagon,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=733113
1389,37,2.0,356673,2.8,Will,2.8,2.7,Marrero,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=356673
1389,37,1.7,354368,2.3,James,2.3,2.2,Masken,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=354368
